OverallQual,YearBuilt,MasVnrArea,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,SalePrice,SalePrice_log,InternalSF,TotalBath,TotRmsAbvGrdWithBath,OverallScore,InternalScore,HouseAge,ExterQaulScore,HeatingQCScore,KitchenQualScore,GarageQualScore,ExterQual_Gd,ExterQual_TA,Foundation_PConc,BsmtQual_Ex,BsmtQual_TA,BsmtFinType1_GLQ,HeatingQC_Ex,KitchenQual_Ex,KitchenQual_Gd,KitchenQual_TA,FireplaceQu_Not Applicable,GarageType_Attchd,GarageFinish_Fin,GarageFinish_Unf,Neighborhood_Price_Bucket_Level_1,Neighborhood_Price_Bucket_Level_4
5,1965,0.0,864,864,864,1,5,1,1,360,62383,11.041048081342682,1728,1.0,6.0,25,8640,44,0.0,3456,2592,1080.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6,1934,0.0,715,849,1660,1,6,1,1,240,188700,12.147913731356642,2375,1.5,7.5,42,14250,74,0.0,3320,4980,720.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5,1978,136.0,1040,1040,1040,2,5,0,0,0,124000,11.728036844587177,2080,2.0,7.0,25,10400,31,408.0,3120,3120,1452.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7,2004,18.0,1375,1414,1414,2,6,1,2,398,178740,12.093687514935382,2789,2.0,8.0,35,19523,2,72.0,7070,5656,1194.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,1970,0.0,1277,1277,1277,1,5,1,2,526,167000,12.025749091398891,2554,2.0,6.0,35,17878,37,0.0,3831,3831,1578.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5,1942,224.0,728,888,1644,1,7,2,1,312,146500,11.894780707439258,2372,1.5,8.5,35,11860,65,672.0,8220,6576,936.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8,2006,248.0,1626,1634,1634,2,7,1,3,866,250000,12.429216196844385,3260,2.0,9.0,40,26080,1,992.0,8170,6536,2598.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6,1993,120.0,832,832,1710,2,7,0,2,506,187000,12.138863895836725,2542,2.5,9.5,30,15252,15,480.0,8550,6840,1518.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8,1985,0.0,1488,1502,1502,1,4,0,2,528,212000,12.26434155365415,2990,2.5,5.5,40,23920,25,0.0,4506,6008,1584.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
7,1977,0.0,808,1161,1969,2,8,1,2,534,190000,12.154779351142624,2777,2.5,10.5,42,19439,30,0.0,5907,5907,1602.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6,2005,80.0,547,1072,1072,1,5,0,2,525,148000,11.904967552746252,1619,2.0,6.0,30,9714,3,240.0,5360,3216,1575.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
8,2006,304.0,1976,1976,1976,2,7,1,3,908,440000,12.994530005894443,3952,3.0,9.0,40,31616,1,1216.0,9880,7904,2724.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8,2000,0.0,1494,1652,1652,2,6,0,2,499,251000,12.43320821811392,3146,3.0,8.0,40,25168,7,0.0,8260,8260,1497.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5,1963,0.0,970,970,970,1,5,0,2,624,132500,11.794337924408412,1940,2.0,6.0,30,9700,44,0.0,2910,2910,1872.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6,1997,215.0,1478,1493,1493,2,7,1,2,508,208900,12.249610947544657,2971,3.0,9.0,30,17826,11,645.0,7465,5972,1524.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9,2006,772.0,2153,2069,2643,2,9,1,3,694,380000,12.84792653170257,4796,2.5,11.5,45,43164,1,3860.0,13215,13215,2082.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8,2007,336.0,1705,1718,1718,2,7,1,3,826,297000,12.601487417784837,3423,3.0,9.0,40,27384,2,1344.0,8590,6872,2478.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,1937,435.0,907,1131,1131,1,7,0,2,672,89471,11.401669829409997,2038,1.0,8.0,28,8152,70,1305.0,3393,3393,2016.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
9,2004,378.0,1833,1850,1850,2,8,1,3,772,326000,12.694652660348844,3683,3.0,10.0,45,33147,2,1512.0,9250,7400,2316.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
9,2003,562.0,1792,1792,1792,2,6,1,3,874,374000,12.832011076396668,3584,3.0,8.0,45,32256,3,2248.0,8960,8960,2622.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7,1915,0.0,910,916,1826,1,7,1,1,164,155000,11.951180395901384,2736,2.5,8.5,56,19152,94,0.0,9130,9130,328.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
6,1998,116.0,1216,1216,1216,2,5,0,2,402,164000,12.007621706806336,2432,3.0,7.0,30,14592,8,348.0,6080,3648,1206.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
5,1962,0.0,999,999,999,1,6,0,1,264,132500,11.794337924408412,1998,2.0,7.0,35,9990,45,0.0,3996,3996,792.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,1950,0.0,1113,1113,1113,1,5,1,1,264,147000,11.898187865760873,2226,1.0,6.0,35,11130,59,0.0,4452,4452,792.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5,1965,168.0,1073,1073,1073,1,6,0,2,515,156000,11.957611286231677,2146,2.5,7.5,35,10730,42,504.0,3219,3219,1545.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5,1971,0.0,1484,1484,1484,2,7,1,2,487,175000,12.072541252905651,2968,2.0,9.0,30,14840,36,0.0,5936,4452,1461.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5,1900,0.0,954,1766,2414,2,10,1,2,520,160000,11.982929094215963,3368,2.0,12.0,20,16840,106,0.0,7242,7242,1560.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
4,1970,0.0,630,630,630,1,3,0,1,286,86000,11.362102575235644,1260,2.0,4.0,32,5040,39,0.0,1890,2520,858.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
5,1976,0.0,264,616,1304,1,4,1,1,336,115000,11.652687407345388,1568,1.5,5.5,30,7840,32,0.0,3912,3912,1008.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
6,1941,0.0,806,958,1578,1,5,2,1,240,133000,11.79810440720389,2384,2.0,6.0,42,14304,65,0.0,4734,3156,720.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6,2006,0.0,728,728,1456,2,8,0,2,429,172785,12.059803326028716,2184,2.5,10.5,30,13104,0,0.0,5824,4368,1287.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5,1960,0.0,1269,1269,1269,1,6,1,1,308,155000,11.951180395901384,2538,1.5,7.5,30,12690,48,0.0,3807,3807,924.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5,1938,0.0,190,886,886,1,4,0,1,273,91300,11.42190606658306,1076,1.0,5.0,40,5380,71,0.0,3544,2658,819.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
4,1920,0.0,720,720,720,1,4,0,0,0,34900,10.46024210819052,1440,1.0,5.0,20,5760,89,0.0,2160,2160,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
8,1992,0.0,3200,3228,3228,3,10,1,2,546,430000,12.971540487669746,6428,4.0,13.0,40,51424,15,0.0,16140,12912,1638.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7,1925,0.0,1026,1133,1820,2,8,0,1,240,184000,12.122691036591124,2846,3.0,10.0,42,19922,83,0.0,9100,5460,720.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5,1967,89.0,864,899,899,1,5,0,1,288,130000,11.77528972943772,1763,1.0,6.0,35,8815,42,267.0,4495,3596,864.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
5,1958,0.0,912,912,912,1,5,0,1,297,120000,11.695247021764184,1824,1.5,6.0,35,9120,49,0.0,1824,2736,891.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
6,1973,285.0,672,672,1218,1,7,0,1,264,113000,11.635143097694478,1890,1.5,8.5,30,11340,34,855.0,3654,3654,792.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
7,2005,0.0,866,866,1768,2,7,0,2,603,226700,12.33138283649562,2634,2.5,9.5,35,18438,3,0.0,7072,7072,1809.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
5,1965,0.0,1214,1214,1214,1,6,0,2,461,140000,11.84939770159144,2428,2.0,7.0,35,12140,42,0.0,6070,3642,922.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
7,1959,0.0,1501,1801,1801,2,6,2,2,484,289000,12.57418196709457,3302,3.0,8.0,56,23114,51,0.0,5403,5403,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
6,1974,0.0,855,855,1322,2,6,1,2,440,147000,11.898187865760873,2177,3.0,8.5,30,13062,35,0.0,3966,3966,1320.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5,1952,360.0,960,960,1960,2,10,0,2,400,124500,11.7320609948869,2920,2.0,12.0,25,14600,57,1080.0,7840,5880,1200.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
8,1993,125.0,777,1065,1911,2,8,1,2,471,215000,12.2783933071098,2688,2.5,10.5,40,21504,13,500.0,9555,7644,1413.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,2009,0.0,1218,1218,1218,2,4,0,2,676,208300,12.246734627249063,2436,2.0,6.0,30,14616,0,0.0,6090,4872,2028.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
7,1928,0.0,689,689,1378,2,7,1,2,360,161000,11.9891596439666,2067,2.0,9.0,63,14469,80,0.0,6890,5512,1080.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5,1959,132.0,1041,1041,1041,1,6,0,1,270,124500,11.7320609948869,2082,2.0,7.0,30,10410,50,396.0,5205,3123,810.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5,1951,70.0,1008,1363,1363,1,6,2,1,288,164900,12.01309450854769,2371,2.0,7.0,35,11855,58,280.0,6815,4089,864.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7,2005,94.0,1368,1368,1368,2,6,1,2,474,202665,12.219309648562168,2736,2.0,8.0,35,19152,1,376.0,6840,5472,1422.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5,1958,0.0,864,864,864,1,5,0,2,624,129900,11.77452020265869,1728,2.0,6.0,25,8640,48,0.0,2592,2592,1872.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6,1983,0.0,1084,1080,1080,1,5,0,2,484,134000,11.805595078933049,2164,1.5,6.5,30,12984,24,0.0,3240,3240,1452.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
5,1926,0.0,768,789,789,1,5,0,1,200,96500,11.477298287327075,1557,1.0,6.0,25,7785,81,0.0,1578,2367,200.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
10,2009,305.0,2006,2020,2020,2,9,1,3,900,402861,12.906346868281233,4026,3.5,11.5,50,40260,0,1525.0,10100,10100,2700.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
6,1972,333.0,689,1378,2119,2,7,1,2,583,158000,11.970350312009105,2808,2.5,9.5,36,16848,37,999.0,6357,6357,1749.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7,1996,921.0,1264,1277,2344,2,7,1,3,889,265000,12.48748510496836,3608,2.5,9.5,35,25256,13,3684.0,11720,9376,2667.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6,1998,0.0,794,882,1796,2,7,0,2,546,211000,12.259613412458204,2590,3.5,9.5,30,15540,9,0.0,8980,5388,1638.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
7,1926,0.0,1276,1276,2080,1,9,2,1,282,234000,12.36307639433984,3356,1.5,10.5,63,23492,83,0.0,10400,8320,846.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4,1900,0.0,0,694,1294,2,7,0,0,0,106250,11.573550086786664,1294,2.0,9.0,28,5176,108,0.0,3882,3882,1452.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6,1957,0.0,1244,1244,1244,1,6,2,1,336,150000,11.918390573078392,2488,1.5,7.5,36,14928,50,0.0,6220,3732,1008.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6,1947,0.0,1004,1004,1664,2,7,2,2,420,159000,11.976659481202368,2668,2.0,9.0,42,16008,59,0.0,8320,4992,1260.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
10,2007,762.0,3138,3138,4676,3,11,1,3,884,184750,12.126758838810447,7814,4.5,14.5,50,78140,0,3810.0,23380,23380,2652.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7,1996,594.0,1379,1383,2398,2,8,1,3,834,315750,12.662706040212738,3777,3.5,10.5,35,26439,11,2376.0,11990,9592,2502.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7,2005,0.0,1257,1266,1266,2,6,1,2,453,176000,12.078239274020287,2523,2.0,8.0,35,17661,1,0.0,6330,5064,1359.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
5,1956,0.0,928,928,928,1,4,0,1,252,132000,11.790557201568507,1856,1.0,5.0,35,9280,51,0.0,2784,2784,756.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
9,2008,268.0,1452,1476,2713,2,11,1,3,858,446261,13.008659261632127,4165,3.5,13.5,45,37485,0,1340.0,13565,13565,2574.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
4,1920,0.0,528,605,605,1,5,0,0,0,86000,11.362102575235644,1133,2.0,6.0,28,4532,87,0.0,3025,1815,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6,1957,0.0,2035,2515,2515,3,9,2,2,484,200624,12.209187788430318,4550,4.0,12.0,18,27300,50,0.0,7545,7545,1452.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6,1988,219.0,1461,1509,1509,2,5,1,2,600,175000,12.072541252905651,2970,3.0,7.0,30,17820,20,876.0,7545,6036,1800.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6,1920,0.0,611,751,1362,2,6,0,2,502,128000,11.759785542901756,1973,2.0,8.0,48,11838,88,0.0,6810,4086,1506.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
5,1955,0.0,0,827,827,1,5,1,1,392,107500,11.585246126549857,827,1.0,6.0,35,4135,55,0.0,4135,2481,1176.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1946,0.0,0,334,334,1,2,0,0,0,39300,10.578979797857352,334,1.0,3.0,3,334,61,0.0,668,668,1452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8,2004,0.0,707,707,1414,2,6,1,2,403,178000,12.089538829274222,2121,2.5,8.5,40,16968,2,0.0,7070,5656,1209.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,1910,0.0,1117,820,1347,1,5,0,0,0,107500,11.585246126549857,2464,2.0,6.0,35,12320,98,0.0,4041,4041,1452.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7,1998,0.0,880,880,1724,2,8,0,2,527,188000,12.144197241812089,2604,2.5,10.5,35,18228,10,0.0,8620,6896,1581.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
4,1972,0.0,864,864,864,1,5,0,2,576,111250,11.619535200028489,1728,1.0,6.0,20,6912,36,0.0,2592,2592,1728.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5,1968,188.0,1051,1159,1159,1,7,1,1,336,158000,11.970350312009105,2210,1.5,8.5,25,11050,38,564.0,3477,3477,1008.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8,2001,479.0,1581,1601,1601,2,6,1,2,670,272000,12.513557345278134,3182,3.0,8.0,40,25456,9,1916.0,8005,6404,2010.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,2006,584.0,1838,1838,1838,2,8,1,3,765,315000,12.66032791780777,3676,3.0,10.0,45,33084,3,2920.0,9190,9190,2295.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8,2000,72.0,969,997,2285,2,8,1,3,648,248000,12.421184025147118,3254,2.5,10.5,40,26032,7,288.0,11425,9140,1944.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7,1998,0.0,1650,1680,1680,2,7,1,2,583,213250,12.270220465353926,3330,3.0,9.0,35,23310,11,0.0,8400,6720,1749.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,1998,182.0,723,767,767,1,4,0,1,367,133000,11.79810440720389,1490,2.0,5.0,35,10430,9,546.0,3835,2301,1101.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
7,2006,0.0,654,664,1496,2,7,1,2,426,179665,12.09884928474215,2150,3.5,9.5,35,15050,0,0.0,7480,5984,1278.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7,1988,178.0,1204,1377,2183,2,9,0,3,786,229000,12.341477282536376,3387,2.5,11.5,35,23709,18,712.0,8732,8732,2358.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6,1923,0.0,1065,915,1635,1,6,1,2,440,210000,12.254862809699606,2700,1.5,7.5,42,16200,84,0.0,8175,4905,1320.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5,1970,0.0,768,768,768,1,5,0,2,624,129500,11.771436160121729,1536,2.0,6.0,35,7680,37,0.0,3840,2304,1872.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5,1955,0.0,825,825,825,1,4,0,2,720,125000,11.736069016284436,1650,2.0,5.0,35,8250,53,0.0,2475,2475,2160.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
7,2003,0.0,912,912,2094,2,8,1,2,615,263000,12.479909311159902,3006,2.5,10.5,35,21042,6,0.0,10470,8376,1845.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6,1977,0.0,1069,1069,1069,2,4,0,2,440,140000,11.84939770159144,2138,2.0,6.0,36,12828,31,0.0,3207,3207,1320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5,1957,0.0,928,928,928,1,5,0,1,288,112500,11.630708500626612,1856,1.0,6.0,30,9280,51,0.0,3712,2784,864.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
8,2006,250.0,1709,1717,1717,2,7,1,3,908,255500,12.450977688625896,3426,2.0,9.0,40,27408,3,1000.0,8585,6868,2724.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4,1949,0.0,0,1126,1126,2,5,0,2,520,108000,11.589886506106357,1126,2.0,7.0,20,4504,60,0.0,5630,4504,1560.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
7,2003,292.0,998,1006,2046,2,8,1,3,871,284000,12.556729517143344,3044,3.5,10.5,35,21308,5,1168.0,10230,8184,2613.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,1922,0.0,993,1048,1048,1,5,1,1,280,113000,11.635143097694478,2041,1.0,6.0,30,10205,84,0.0,3144,3144,840.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5,1957,0.0,1092,1092,1092,1,6,1,1,299,141000,11.856515169360303,2184,2.0,7.0,25,10920,49,0.0,3276,3276,897.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
4,1920,0.0,637,897,1336,1,7,0,1,570,108000,11.589886506106357,1973,1.5,8.5,24,7892,86,0.0,5344,4008,1710.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
7,1996,0.0,729,729,1446,2,6,1,2,406,175000,12.072541252905651,2175,3.0,8.5,35,15225,12,0.0,7230,4338,1218.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7,2003,18.0,1374,1557,1557,2,7,1,2,420,234000,12.36307639433984,2931,2.0,9.0,35,20517,3,72.0,7785,6228,1260.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,1957,180.0,1392,1392,1392,1,5,1,2,528,121500,11.70766954176274,2784,2.5,6.5,30,13920,53,540.0,4176,4176,1584.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5,1974,0.0,1389,1389,1389,1,6,1,2,418,170000,12.0435537160324,2778,2.0,7.0,25,13890,32,0.0,5556,4167,1254.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5,1940,0.0,996,996,996,1,6,1,0,0,108000,11.589886506106357,1992,2.0,7.0,30,9960,68,0.0,4980,2988,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
