Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,Fence,MiscVal,SaleType,SaleCondition,SalePrice,InternalSF,PorchDeckSF,TotalBath,TotRmsAbvGrdWithBath,InternalQual,InternalCond,HouseAge,RemodAge,GarageAge,ExterQaulScore,ExterCondScore,HeatingQCScore,KitchenQualScore,GarageQualScore,GarageCondScore,Neighborhood_Price_Bucket
472,60,RL,92.0,11952,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Other,1Fam,2Story,7,6,1977,Other,Other,WdShing,Plywood,Not Applicable,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,808,808,GasA,TA,Y,SBrkr,1161,808,0,1969,0,2,1,3,1,TA,8,Typ,1,Gd,Attchd,RFn,2,534,TA,TA,Y,0,Not Applicable,0,WD,Normal,190000,2777,276,2.5,10.5,19439,16662,30,30,30.0,0.0,0.0,5907,5907,1602.0,1602.0,Level_3
473,180,RM,35.0,3675,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,SLvl,6,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,459,Unf,88,547,GasA,Ex,Y,SBrkr,1072,0,0,1072,1,1,0,2,1,TA,5,Typ,0,Not Applicable,Basment,RFn,2,525,TA,TA,Y,0,Not Applicable,0,WD,Normal,148000,1619,28,2.0,6.0,9714,8095,3,3,3.0,240.0,240.0,5360,3216,1575.0,1575.0,Level_1
474,20,RL,110.0,14977,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1350,Unf,626,1976,GasA,Ex,Y,SBrkr,1976,0,0,1976,1,2,0,2,1,Gd,7,Typ,1,Ex,Attchd,RFn,3,908,TA,TA,Y,0,Not Applicable,0,New,Partial,440000,3952,313,3.0,9.0,31616,19760,1,0,1.0,1216.0,912.0,9880,7904,2724.0,2724.0,Level_4
475,120,RL,41.0,5330,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,1Story,8,5,2000,Gable,CompShg,CemntBd,CmentBd,Not Applicable,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1196,Unf,298,1494,GasA,Ex,Y,SBrkr,1652,0,0,1652,1,2,0,2,1,Ex,6,Typ,0,Not Applicable,Attchd,RFn,2,499,TA,TA,Y,0,Not Applicable,0,WD,Normal,251000,3146,144,3.0,8.0,25168,15730,7,7,7.0,0.0,0.0,8260,8260,1497.0,1497.0,Level_4
476,20,RL,80.0,8480,Pave,Not Applicable,Reg,Lvl,Corner,Gtl,Norm,1Fam,1Story,5,6,1963,Other,CompShg,HdBoard,HdBoard,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,GLQ,630,Unf,340,970,GasA,TA,Y,SBrkr,970,0,0,970,1,1,0,2,1,TA,5,Typ,0,Not Applicable,Detchd,Unf,2,624,TA,TA,Y,0,Not Applicable,0,WD,Normal,132500,1940,216,2.0,6.0,9700,11640,44,44,11.0,0.0,0.0,2910,2910,1872.0,1872.0,Level_2
477,20,RL,75.0,13125,Pave,Not Applicable,Reg,Lvl,Inside,Other,Norm,1Fam,1Story,6,5,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,215.0,TA,TA,PConc,Gd,TA,Gd,GLQ,994,Unf,484,1478,GasA,Ex,Y,SBrkr,1493,0,0,1493,1,2,0,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,508,TA,TA,Y,0,Not Applicable,0,WD,Normal,208900,2971,179,3.0,9.0,17826,14855,11,10,11.0,645.0,645.0,7465,5972,1524.0,1524.0,Level_3
478,60,RL,105.0,13693,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,9,5,2006,Other,CompShg,VinylSd,VinylSd,BrkFace,772.0,Ex,TA,PConc,Gd,TA,Av,Unf,0,Unf,2153,2153,GasA,Ex,Y,SBrkr,2069,574,0,2643,0,2,1,3,1,Ex,9,Typ,1,Gd,BuiltIn,Fin,3,694,TA,TA,Y,0,Not Applicable,0,WD,Normal,380000,4796,498,2.5,11.5,43164,23980,1,1,1.0,3860.0,2316.0,13215,13215,2082.0,2082.0,Level_4
479,20,RL,79.0,10637,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,8,5,2007,Other,CompShg,VinylSd,VinylSd,Stone,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288,Unf,417,1705,GasA,Ex,Y,SBrkr,1718,0,0,1718,1,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,3,826,TA,TA,Y,0,Not Applicable,0,WD,Normal,297000,3423,252,3.0,9.0,27384,17115,2,1,2.0,1344.0,1008.0,8590,6872,2478.0,2478.0,Level_3
480,30,RM,50.0,5925,Pave,Not Applicable,Reg,Other,Inside,Gtl,Norm,1Fam,1Story,4,7,1937,Other,CompShg,Stucco,Stucco,BrkCmn,435.0,TA,TA,BrkTil,Fa,TA,No,Rec,168,Unf,739,907,GasA,TA,Y,SBrkr,1131,0,0,1131,0,1,0,2,1,TA,7,Typ,0,Not Applicable,Detchd,Unf,2,672,TA,TA,Y,0,MnPrv,0,WD,Alloca,89471,2038,72,1.0,8.0,8152,14266,70,7,12.0,1305.0,1305.0,3393,3393,2016.0,2016.0,Level_1
481,20,RL,98.0,16033,Pave,Not Applicable,IR1,Lvl,FR2,Gtl,Norm,1Fam,1Story,9,5,2004,Other,CompShg,VinylSd,VinylSd,BrkFace,378.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1261,Unf,572,1833,GasA,Ex,Y,SBrkr,1850,0,0,1850,1,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,3,772,TA,TA,Y,0,Not Applicable,0,WD,Normal,326000,3683,631,3.0,10.0,33147,18415,2,1,2.0,1512.0,1134.0,9250,7400,2316.0,2316.0,Level_4
482,20,RL,72.0,11846,Pave,Not Applicable,IR1,Other,Inside,Gtl,Norm,1Fam,1Story,9,5,2003,Other,CompShg,VinylSd,VinylSd,BrkFace,562.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1567,Unf,225,1792,GasA,Ex,Y,SBrkr,1792,0,0,1792,1,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,3,874,TA,TA,Y,0,Not Applicable,0,WD,Normal,374000,3584,255,3.0,8.0,32256,17920,3,2,3.0,2248.0,1686.0,8960,8960,2622.0,2622.0,Level_4
483,70,RM,50.0,2500,Pave,Pave,Reg,Lvl,Corner,Gtl,Norm,1Fam,2Story,7,8,1915,Gable,CompShg,Stucco,Stucco,Not Applicable,0.0,Gd,TA,PConc,TA,TA,No,ALQ,299,Unf,611,910,GasA,Ex,Y,SBrkr,916,910,0,1826,1,1,1,4,1,Ex,7,Other,1,Gd,Attchd,Unf,1,164,Other,Other,Y,0,Not Applicable,0,WD,Normal,155000,2736,0,2.5,8.5,19152,21888,94,4,94.0,0.0,0.0,9130,9130,328.0,328.0,Level_1
484,120,RM,32.0,4500,Pave,Not Applicable,Reg,Lvl,FR2,Gtl,Norm,Twnhs,1Story,6,5,1998,Other,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Ex,TA,No,GLQ,897,Unf,319,1216,GasA,Ex,Y,SBrkr,1216,0,0,1216,1,2,0,2,1,TA,5,Typ,0,Not Applicable,Attchd,Unf,2,402,TA,TA,Y,0,Not Applicable,0,WD,Normal,164000,2432,125,3.0,7.0,14592,12160,8,8,8.0,348.0,348.0,6080,3648,1206.0,1206.0,Level_2
485,20,RL,69.0,7758,Pave,Not Applicable,IR1,Lvl,Corner,Gtl,Norm,1Fam,1Story,5,7,1962,Gable,CompShg,HdBoard,Plywood,Not Applicable,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,588,Unf,411,999,GasA,Gd,Y,SBrkr,999,0,0,999,1,1,0,3,1,Gd,6,Typ,0,Not Applicable,Detchd,Unf,1,264,TA,TA,Y,0,Not Applicable,0,WD,Normal,132500,1998,132,2.0,7.0,9990,13986,45,6,44.0,0.0,0.0,3996,3996,792.0,792.0,Level_2
486,20,RL,80.0,9600,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,7,1950,Gable,CompShg,MetalSd,MetalSd,Not Applicable,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,607,Unf,506,1113,GasA,Gd,Y,SBrkr,1113,0,0,1113,0,1,0,3,1,Gd,5,Typ,1,Gd,Attchd,Unf,1,264,TA,TA,Y,0,Not Applicable,0,WD,Normal,147000,2226,200,1.0,6.0,11130,15582,59,2,59.0,0.0,0.0,4452,4452,792.0,792.0,Level_2
487,20,RL,79.0,10289,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,7,1965,Other,CompShg,MetalSd,MetalSd,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,ALQ,836,Unf,237,1073,GasA,TA,Y,SBrkr,1073,0,0,1073,1,1,1,3,1,TA,6,Typ,0,Not Applicable,Attchd,RFn,2,515,TA,TA,Y,0,Not Applicable,0,WD,Normal,156000,2146,0,2.5,7.5,10730,15022,42,42,42.0,504.0,504.0,3219,3219,1545.0,1545.0,Level_2
488,20,RL,70.0,12243,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,6,1971,Gable,CompShg,Plywood,Plywood,Not Applicable,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,998,Unf,486,1484,GasA,Gd,Y,SBrkr,1484,0,0,1484,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,Unf,2,487,TA,TA,Y,0,Not Applicable,0,WD,Normal,175000,2968,404,2.0,9.0,14840,17808,36,36,36.0,0.0,0.0,5936,4452,1461.0,1461.0,Level_3
489,190,RL,60.0,10800,Pave,Not Applicable,Reg,Lvl,Corner,Gtl,Norm,2fmCon,1.5Fin,5,4,1900,Gable,CompShg,Wd Sdng,Wd Sdng,Not Applicable,0.0,TA,Fa,CBlock,TA,Other,No,BLQ,664,Unf,290,954,GasA,TA,N,FuseA,1766,648,0,2414,0,2,0,3,2,TA,10,Other,1,Gd,Attchd,Unf,2,520,TA,Other,N,0,Not Applicable,0,ConLD,Normal,160000,3368,142,2.0,12.0,16840,13472,106,36,36.0,0.0,0.0,7242,7242,1560.0,1040.0,Level_1
490,180,RM,21.0,1526,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,Twnhs,SFoyer,4,8,1970,Gable,CompShg,CemntBd,CmentBd,Not Applicable,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,515,Unf,115,630,GasA,TA,Y,SBrkr,630,0,0,630,1,1,0,1,1,Gd,3,Typ,0,Not Applicable,Attchd,Unf,1,286,TA,TA,Y,0,Not Applicable,0,WD,Normal,86000,1260,0,2.0,4.0,5040,10080,39,7,39.0,0.0,0.0,1890,2520,858.0,858.0,Level_1
491,160,RM,69.0,2665,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,2Story,5,6,1976,Gable,CompShg,CemntBd,CmentBd,Not Applicable,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0,Unf,264,264,GasA,TA,Y,SBrkr,616,688,0,1304,0,1,1,3,1,TA,4,Typ,1,Gd,BuiltIn,Fin,1,336,TA,TA,Y,0,Not Applicable,0,WD,Normal,115000,1568,165,1.5,5.5,7840,9408,32,32,32.0,0.0,0.0,3912,3912,1008.0,1008.0,Level_1
492,50,RL,79.0,9490,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Other,1Fam,1.5Fin,6,7,1941,Gable,CompShg,Wd Sdng,Wd Sdng,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,BLQ,403,Other,238,806,GasA,TA,Y,FuseA,958,620,0,1578,1,1,0,3,1,Fa,5,Typ,2,TA,Attchd,Unf,1,240,TA,TA,Y,0,MnPrv,0,WD,Normal,133000,2384,32,2.0,6.0,14304,16688,65,56,65.0,0.0,0.0,4734,3156,720.0,720.0,Level_2
493,60,RL,105.0,15578,Pave,Not Applicable,IR1,Lvl,Corner,Gtl,Norm,1Fam,2Story,6,5,2006,Gable,CompShg,VinylSd,VinylSd,Not Applicable,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,728,728,GasA,Gd,Y,SBrkr,728,728,0,1456,0,2,1,3,1,TA,8,Typ,0,Not Applicable,Attchd,RFn,2,429,TA,TA,Y,0,Not Applicable,0,New,Partial,172785,2184,0,2.5,10.5,13104,10920,0,0,0.0,0.0,0.0,5824,4368,1287.0,1287.0,Level_3
494,20,RL,70.0,7931,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,6,1960,Gable,CompShg,BrkFace,Wd Sdng,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,BLQ,374,Other,363,1269,GasA,TA,Y,FuseA,1269,0,0,1269,0,1,1,3,1,TA,6,Typ,1,Fa,Detchd,Unf,1,308,TA,TA,Y,0,Not Applicable,0,WD,Normal,155000,2538,0,1.5,7.5,12690,15228,48,48,44.0,0.0,0.0,3807,3807,924.0,924.0,Level_2
495,30,RM,50.0,5784,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,5,8,1938,Gable,CompShg,MetalSd,MetalSd,Not Applicable,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,190,190,GasA,Gd,Y,FuseA,886,0,0,886,0,1,0,2,1,TA,4,Typ,0,Not Applicable,Attchd,Unf,1,273,TA,TA,Y,0,Not Applicable,0,WD,Normal,91300,1076,244,1.0,5.0,5380,8608,71,13,71.0,0.0,0.0,3544,2658,819.0,819.0,Level_1
496,30,C (all),60.0,7879,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,4,5,1920,Gable,CompShg,Wd Sdng,Wd Sdng,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,Rec,495,Unf,225,720,GasA,TA,N,FuseA,720,0,0,720,0,1,0,2,1,TA,4,Typ,0,Not Applicable,Not Applicable,Not Applicable,0,0,Other,Other,N,0,GdWo,0,WD,Abnorml,34900,1440,638,1.0,5.0,5760,7200,89,59,29.0,0.0,0.0,2160,2160,,,Level_1
497,20,RL,69.0,12692,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,8,5,1992,Other,CompShg,BrkFace,BrkFace,Not Applicable,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1231,Unf,1969,3200,GasA,Ex,Y,SBrkr,3228,0,0,3228,1,3,0,4,1,Gd,10,Typ,1,Gd,Attchd,RFn,2,546,TA,TA,Y,0,Not Applicable,0,WD,Normal,430000,6428,630,4.0,13.0,51424,32140,15,14,15.0,0.0,0.0,16140,12912,1638.0,1638.0,Level_4
498,50,RL,60.0,9120,Pave,Pave,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,7,6,1925,Gable,CompShg,Wd Sdng,Wd Sdng,Not Applicable,0.0,TA,Gd,PConc,TA,TA,No,Rec,329,Unf,697,1026,GasA,Ex,Y,SBrkr,1133,687,0,1820,1,2,0,4,1,TA,8,Typ,0,Not Applicable,Detchd,Unf,1,240,TA,TA,N,0,GdPrv,0,WD,Normal,184000,2846,100,3.0,10.0,19922,17076,83,58,83.0,0.0,0.0,9100,5460,720.0,720.0,Level_1
499,20,RL,65.0,7800,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,7,1967,Other,CompShg,HdBoard,HdBoard,BrkFace,89.0,TA,TA,PConc,TA,TA,No,ALQ,450,Unf,414,864,GasA,Ex,Y,SBrkr,899,0,0,899,0,1,0,3,1,Gd,5,Typ,0,Not Applicable,Attchd,Fin,1,288,TA,TA,Y,0,MnPrv,0,WD,Normal,130000,1763,64,1.0,6.0,8815,12341,42,5,42.0,267.0,267.0,4495,3596,864.0,864.0,Level_2
500,20,RL,70.0,7535,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,7,1958,Gable,CompShg,MetalSd,MetalSd,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,BLQ,111,Other,522,912,GasA,Fa,Y,SBrkr,912,0,0,912,0,1,0,2,1,TA,5,Typ,0,Not Applicable,Attchd,Fin,1,297,TA,TA,Y,0,MnWw,480,WD,Normal,120000,1824,297,1.5,6.0,9120,12768,49,22,49.0,0.0,0.0,1824,2736,891.0,891.0,Level_2
501,160,RM,21.0,1890,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,Twnhs,2Story,6,5,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,TA,TA,CBlock,TA,TA,No,BLQ,356,Unf,316,672,GasA,TA,Y,SBrkr,672,546,0,1218,0,1,1,3,1,TA,7,Typ,0,Not Applicable,Detchd,Unf,1,264,TA,TA,Y,0,Not Applicable,0,WD,Normal,113000,1890,172,1.5,8.5,11340,9450,34,34,34.0,855.0,855.0,3654,3654,792.0,792.0,Level_1
502,60,FV,75.0,9803,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,Not Applicable,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,400,Unf,466,866,GasA,Gd,Y,SBrkr,866,902,0,1768,0,2,1,3,1,Gd,7,Typ,0,Not Applicable,Attchd,RFn,2,603,TA,TA,Y,0,Not Applicable,0,WD,Normal,226700,2634,108,2.5,9.5,18438,13170,3,3,3.0,0.0,0.0,7072,7072,1809.0,1809.0,Level_4
503,20,RL,70.0,9170,Pave,Not Applicable,Reg,Lvl,Corner,Gtl,Other,1Fam,1Story,5,7,1965,Other,CompShg,MetalSd,MetalSd,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,ALQ,698,Other,420,1214,GasA,Ex,Y,SBrkr,1214,0,0,1214,1,1,0,2,1,TA,6,Typ,0,Not Applicable,Detchd,Unf,2,461,Other,Other,Y,0,GdPrv,400,WD,Normal,140000,2428,184,2.0,7.0,12140,16996,42,42,42.0,0.0,0.0,6070,3642,922.0,922.0,Level_1
504,20,RL,100.0,15602,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,8,1959,Gable,CompShg,BrkFace,Wd Sdng,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,ALQ,1247,Unf,254,1501,GasA,TA,Y,SBrkr,1801,0,0,1801,1,2,0,1,1,TA,6,Typ,2,TA,Attchd,Fin,2,484,TA,TA,Y,0,GdWo,0,WD,Normal,289000,3302,215,3.0,8.0,23114,26416,51,13,51.0,0.0,0.0,5403,5403,1452.0,1452.0,Level_4
505,160,RL,24.0,2308,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,2Story,6,5,1974,Gable,CompShg,Plywood,Brk Cmn,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,ALQ,257,Other,103,855,GasA,TA,Y,SBrkr,855,467,0,1322,0,2,1,3,1,TA,6,Typ,1,Fa,Attchd,Unf,2,440,TA,TA,Y,0,Not Applicable,0,WD,Normal,147000,2177,260,3.0,8.5,13062,10885,35,35,35.0,0.0,0.0,3966,3966,1320.0,1320.0,Level_2
506,90,RM,60.0,7596,Pave,Grvl,Reg,Lvl,Inside,Gtl,Other,Duplex,2Story,5,5,1952,Other,CompShg,Wd Sdng,Wd Sdng,BrkFace,360.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,960,960,GasA,Gd,Y,SBrkr,960,1000,0,1960,0,2,0,4,2,TA,10,Typ,0,Not Applicable,Detchd,Unf,2,400,TA,TA,N,0,Not Applicable,0,COD,Normal,124500,2920,0,2.0,12.0,14600,14600,57,57,57.0,1080.0,1080.0,7840,5880,1200.0,1200.0,Level_1
507,60,RL,80.0,9554,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,2Story,8,5,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,GLQ,380,Unf,397,777,GasA,Ex,Y,SBrkr,1065,846,0,1911,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,RFn,2,471,TA,TA,Y,0,Not Applicable,0,WD,Normal,215000,2688,263,2.5,10.5,21504,13440,13,12,13.0,500.0,375.0,9555,7644,1413.0,1413.0,Level_3
508,20,FV,75.0,7862,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,6,5,2009,Gable,CompShg,VinylSd,VinylSd,Not Applicable,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,27,Unf,1191,1218,GasA,Ex,Y,SBrkr,1218,0,0,1218,0,2,0,2,1,Gd,4,Typ,0,Not Applicable,Attchd,Fin,2,676,TA,TA,Y,0,Not Applicable,0,New,Partial,208300,2436,102,2.0,6.0,14616,12180,0,0,0.0,0.0,0.0,6090,4872,2028.0,2028.0,Level_4
509,70,RM,60.0,9600,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,7,9,1928,Other,CompShg,MetalSd,MetalSd,Not Applicable,0.0,TA,Ex,BrkTil,TA,TA,No,Rec,141,Unf,548,689,GasA,Ex,Y,SBrkr,689,689,0,1378,0,2,0,3,1,Gd,7,Typ,1,Gd,Detchd,Unf,2,360,TA,TA,N,0,Not Applicable,0,WD,Normal,161000,2067,116,2.0,9.0,14469,18603,80,3,80.0,0.0,0.0,6890,5512,1080.0,1080.0,Level_1
510,20,RL,80.0,9600,Pave,Not Applicable,Reg,Lvl,Corner,Gtl,Norm,1Fam,1Story,5,6,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,ALQ,991,Unf,50,1041,GasA,Ex,Y,SBrkr,1041,0,0,1041,1,1,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,RFn,1,270,TA,TA,Y,0,MnPrv,0,WD,Normal,124500,2082,312,2.0,7.0,10410,12492,50,50,50.0,396.0,396.0,5205,3123,810.0,810.0,Level_2
511,20,RL,75.0,14559,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,7,1951,Other,CompShg,Wd Sdng,Wd Sdng,BrkCmn,70.0,Gd,TA,CBlock,TA,TA,No,BLQ,650,Other,178,1008,GasA,Ex,Y,SBrkr,1363,0,0,1363,1,1,0,2,1,TA,6,Other,2,TA,CarPort,Unf,1,288,TA,TA,Y,0,Not Applicable,2000,WD,Normal,164900,2371,534,2.0,7.0,11855,16597,58,9,58.0,280.0,210.0,6815,4089,864.0,864.0,Level_2
512,120,RL,40.0,6792,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,TwnhsE,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1368,1368,GasA,Ex,Y,SBrkr,1368,0,0,1368,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,474,TA,TA,Y,0,Not Applicable,0,New,Partial,202665,2736,167,2.0,8.0,19152,13680,1,0,1.0,376.0,282.0,6840,5472,1422.0,1422.0,Level_4
513,20,RL,70.0,9100,Pave,Not Applicable,Reg,Lvl,Corner,Gtl,Other,1Fam,1Story,5,5,1958,Gable,CompShg,VinylSd,VinylSd,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,BLQ,521,Other,169,864,GasA,TA,Y,SBrkr,864,0,0,864,1,1,0,3,1,TA,5,Typ,0,Not Applicable,Detchd,Unf,2,624,TA,TA,Y,0,Not Applicable,0,WD,Normal,129900,1728,0,2.0,6.0,8640,8640,48,48,42.0,0.0,0.0,2592,2592,1872.0,1872.0,Level_2
514,20,RL,71.0,9187,Pave,Not Applicable,Reg,Other,Corner,Gtl,Norm,1Fam,1Story,6,5,1983,Gable,CompShg,VinylSd,VinylSd,Not Applicable,0.0,TA,Gd,PConc,TA,TA,No,ALQ,336,Unf,748,1084,GasA,TA,Y,SBrkr,1080,0,0,1080,0,1,1,3,1,TA,5,Typ,0,Not Applicable,Attchd,Unf,2,484,TA,TA,Y,0,Not Applicable,0,WD,Normal,134000,2164,278,1.5,6.5,12984,10820,24,24,24.0,0.0,0.0,3240,3240,1452.0,1452.0,Level_2
515,45,RL,55.0,10594,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Unf,5,5,1926,Gable,CompShg,Wd Sdng,Wd Sdng,Not Applicable,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,768,768,Other,Fa,N,SBrkr,789,0,0,789,0,1,0,2,1,TA,5,Typ,0,Not Applicable,Detchd,Unf,1,200,Other,Other,Y,0,MnPrv,0,WD,Normal,96500,1557,112,1.0,6.0,7785,7785,81,57,81.0,0.0,0.0,1578,2367,200.0,200.0,Level_4
516,20,RL,94.0,12220,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,10,5,2009,Other,CompShg,CemntBd,CmentBd,BrkFace,305.0,Ex,TA,CBlock,Ex,TA,No,GLQ,1436,Unf,570,2006,GasA,Ex,Y,SBrkr,2020,0,0,2020,1,2,1,3,1,Ex,9,Typ,1,Gd,Attchd,Fin,3,900,TA,TA,Y,0,Not Applicable,0,New,Partial,402861,4026,210,3.5,11.5,40260,20130,0,0,0.0,1525.0,915.0,10100,10100,2700.0,2700.0,Level_4
517,80,RL,69.0,10448,Pave,Not Applicable,IR1,Lvl,Corner,Gtl,Norm,1Fam,SLvl,6,6,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,333.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,689,689,GasA,TA,Y,SBrkr,1378,741,0,2119,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,583,TA,TA,Y,0,GdPrv,0,COD,Abnorml,158000,2808,104,2.5,9.5,16848,16848,37,37,37.0,999.0,999.0,6357,6357,1749.0,1749.0,Level_3
518,60,RL,79.0,10208,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,2Story,7,5,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,921.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1264,1264,GasA,Ex,Y,SBrkr,1277,1067,0,2344,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,3,889,TA,TA,Y,0,Not Applicable,0,WD,Normal,265000,3608,220,2.5,9.5,25256,18040,13,12,13.0,3684.0,2763.0,11720,9376,2667.0,2667.0,Level_4
